Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR12183139_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019247055200554315	0.009623527600277158	0.03464469936099777	0.6178304719377936	0.9835245207483255	0.33874817152975595	0.33874817152975595	0.21171760720609745	0.10585880360304872	0.042343521441219494	0.06159057664177381	0.10585880360304872	0.32912464392947877	1.7418584956501657	6.003156517052891	3.3605358380167836	1.861190237893602	3.6357687273847104	7.977904380629763	17.74578489491108	20.17476326122103	14.221649087689583	7.527523288936792	8.041419662791593	2.234583108784356	0.5119716683347448	0.35029640465008854	0.4330587420124721	0.6216798829779044	0.14435291400415737	0.07313880976210639	0.07121410424205098	0.057741165601662946	0.021171760720609747	0.0019247055200554315	0.005774116560166295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12183139_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001924668475855034	0.003849336951710068	0.0	0.011548010855130204	0.05389071732394095	0.8776488249898955	0.6543872817907115	0.30217295070924033	0.33296764632292086	0.23480955405431417	0.11932944550301211	0.07121273360663626	0.06736339665492619	0.16744615739938795	0.3791596897434417	1.699482264179995	5.671997998344785	3.5991300498489136	2.0593952691648862	3.5856573705179287	7.916161441191755	15.880439594279885	18.900244432896436	14.81994726408376	8.324191158073022	7.991223511750101	3.529841984718132	0.9777315857343573	0.3637623419366014	0.3926323690744269	0.5350578362876994	0.2482822333852994	0.08276074446176646	0.057740054275651015	0.03849336951710068	0.023096021710260407	0.013472679330985237	0.005774005427565102	0.001924668475855034	0.0	0.0	0.0	0.0	0.001924668475855034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001924668475855034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12183147_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002364737041241014	0.002364737041241014	0.0	0.0	0.004729474082482028	0.0	0.03547105561861521	0.018917896329928113	0.007094211123723042	0.007094211123723042	0.0165531592886871	0.03547105561861521	0.0331063185773742	0.04493000378357927	0.10641316685584562	1.5843738176314792	5.578414680287552	5.162220961029133	1.6955164585698073	2.208664396519107	6.294930003783579	7.321225879682179	22.465001891789633	23.983163072266365	16.664301929625424	3.9656640181611804	1.9059780552402574	0.4753121452894438	0.1324252743094968	0.07803632236095345	0.04729474082482028	0.02364737041241014	0.018917896329928113	0.0331063185773742	0.004729474082482028	0.009458948164964056	0.004729474082482028	0.0	0.002364737041241014	0.007094211123723042	0.007094211123723042	0.0	0.0	0.002364737041241014	0.004729474082482028	0.0	0.0	0.002364737041241014	0.002364737041241014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12183147_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002375466185238853	0.0	0.033256526593343945	0.014252797111433119	0.004750932370477706	0.014252797111433119	0.04275839133429936	0.03800745896382165	0.0403829251490605	0.049884789890015914	0.1116469107062261	1.4490343729957005	5.173765351450222	5.28066132978597	1.9122502791172769	2.3564624557569425	6.038435042877165	7.5278523410219265	19.9254103617835	22.726084994180106	16.71140461315533	5.9315390645414166	2.8553103546571013	0.9193054136874361	0.3586953939710668	0.16390716678148087	0.09739411359479297	0.057011188445732476	0.0356319927785828	0.04750932370477706	0.033256526593343945	0.019003729481910824	0.009501864740955412	0.004750932370477706	0.004750932370477706	0.0	0.004750932370477706	0.002375466185238853	0.0	0.0	0.0	0.0	0.0	0.002375466185238853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12183158_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001993183313069303	0.0	0.0	0.0	0.0	0.0	0.0	0.001993183313069303	0.0	0.0	0.001993183313069303	0.0	0.0	0.0	0.03388411632217815	0.005979549939207908	0.01993183313069303	0.009965916565346514	0.0	0.011959099878415817	0.01395228319148512	0.007972733252277212	0.03189093300910885	0.08570688246198002	0.09367961571425724	0.5780231607900979	3.591716330150884	4.534492037232664	1.867612764345937	2.0689242789659366	6.728986864921967	7.057862111578402	20.005580913276592	25.859560303761135	17.209144725040364	4.620198919694644	2.0609515457136593	0.5600845109724741	0.24316836419445495	0.14749556516712842	0.7753483087839588	1.2796236869904924	0.22323653106376193	0.11959099878415817	0.09168643240118794	0.04584321620059397	0.001993183313069303	0.001993183313069303	0.001993183313069303	0.001993183313069303	0.0	0.0	0.0	0.0	0.0	0.001993183313069303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12183158_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001998920582885242	0.033981649909049116	0.015991364663081938	0.017990285245967175	0.015991364663081938	0.005996761748655726	0.007995682331540969	0.01998920582885242	0.06796329981809823	0.045975173406360564	0.027984888160393386	0.06796329981809823	0.5856837307853759	3.236252423691207	4.319667379615008	2.088872009115078	2.3167489555639955	6.340576088911988	7.5259359945629365	18.09023127511144	24.22891638515202	17.37461770643852	6.504487576708577	2.7884942131249124	1.023447338437244	0.45375497231494993	0.2758510404381634	0.45775281348072044	1.0294441001858996	0.6076718571971136	0.21588342295160612	0.1099406320586883	0.0619665380694425	0.005996761748655726	0.00999460291442621	0.007995682331540969	0.001998920582885242	0.001998920582885242	0.0	0.003997841165770484	0.001998920582885242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12183176_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022206430982412506	0.0	0.0022206430982412506	0.0022206430982412506	0.011103215491206254	0.06661929294723752	0.04219221886658377	0.022206430982412508	0.048854148161307516	0.09992893942085627	0.059957363652513765	0.062178006750755015	0.09104636702789128	0.10437022561733877	0.13767987209095753	0.7727837981879552	3.3287440042636347	16.44164149937822	8.16752531533132	2.575945993959851	2.744714869426186	4.248090246935512	9.011369692662994	9.775270918457986	11.118759992893942	12.022561733878131	7.008349618049387	4.68777758038728	3.3220820749689106	1.612186889323148	0.9704210339314265	0.5396162728726239	0.3597441819150826	0.1887546633505063	0.09770829632261503	0.06661929294723752	0.06661929294723752	0.055516077456031265	0.01998578788417126	0.015544501687688754	0.013323858589447504	0.006661929294723752	0.0022206430982412506	0.004441286196482501	0.0022206430982412506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12183176_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002205412081247381	0.0	0.0	0.0	0.02425953289372119	0.05734071411243191	0.03308118121871072	0.01984870873122643	0.05734071411243191	0.08160024700615309	0.0352865932999581	0.07498401076241096	0.11027060406236906	0.10144895573737953	0.2095141477185012	0.8689323600114681	3.7381734777143105	13.106763998853186	8.248241183865206	3.182409633239971	3.036852435877644	4.529916414882121	8.422468738283747	9.708223981650972	10.84621661557462	11.470348234567629	8.01667291533423	5.092296495600203	3.6565732307081578	2.141455130891207	1.2548794742297598	0.6594182122929669	0.4190282954370024	0.25803321350594355	0.18966543898727478	0.10365436781862691	0.052929889949937144	0.06616236243742143	0.03749200538120548	0.028670357056215956	0.028670357056215956	0.013232472487484286	0.006616236243742143	0.002205412081247381	0.004410824162494762	0.0	0.0	0.0	0.002205412081247381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR12183187_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002921499313447661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002921499313447661	0.011685997253790645	0.008764497940342984	0.8209413070787928	1.3935551725145343	0.22203394782202227	0.07011598352274387	0.06719448420929622	0.08180198077653451	0.0905664787168775	0.715767331794677	1.802565076397207	3.9206520786467616	10.079172631394432	10.66931549271086	6.065032574717344	2.319670454877443	3.5583861637792515	6.579216453884134	9.649712232317626	10.89427093984633	9.462736276256974	7.739051681322855	5.787490139939817	3.3947822022261827	1.9807765345175143	0.8735282947208508	0.8706067954074032	0.4849688860323118	0.15483946361272605	0.0759589821496392	0.058429986268953224	0.029214993134476612	0.02337199450758129	0.011685997253790645	0.005842998626895322	0.014607496567238306	0.0	0.002921499313447661	0.002921499313447661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
