Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	290
SRR12183176_1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7594194399648145	2.2460049846063628	2.248350681718223	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885	2.2489371059961885
SRR12183176_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005864242779651078	0.014660606949127694	0.014660606949127694	0.023456971118604307	0.06919806479988273	0.08503152030494063	0.08503152030494063	0.08679079313883595	0.08796364169476616	0.08796364169476616	0.08796364169476616	0.08796364169476616	0.0908957630845917	0.0908957630845917	0.0908957630845917	0.0908957630845917	0.09382788447441724	0.09441430875238235	0.09676000586424278	0.09676000586424278	0.09676000586424278	0.09676000586424278	0.0973464301422079	0.09969212725406831	0.09969212725406831	0.10145140008796365	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10262424864389386	0.10848849142354493	0.10848849142354493	0.11904412842691689	0.1272540683184284	0.13194546254214926	0.13194546254214926	0.20114352734203197	0.2263597712945316	0.2345697111860431	0.2345697111860431	0.2345697111860431	0.2404339539656942	0.2638909250842985
SRR12183176_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070370913355812924	0.017592728338953232	0.017592728338953232	0.025802668230464742	0.06567951913209207	0.07916727752528954	0.07916727752528954	0.08092655035918486	0.08209939891511508	0.08209939891511508	0.08209939891511508	0.08209939891511508	0.08503152030494063	0.08503152030494063	0.08503152030494063	0.08503152030494063	0.08796364169476616	0.08855006597273127	0.0908957630845917	0.0908957630845917	0.0908957630845917	0.0908957630845917	0.0908957630845917	0.0908957630845917	0.0908957630845917	0.09265503591848703	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09382788447441724	0.09969212725406831	0.09969212725406831	0.10848849142354493	0.11493915848116112	0.11728485559302156	0.11728485559302156	0.1671309192200557	0.18648292039290423	0.19352001172848557	0.19352001172848557	0.19352001172848557	0.19410643600645067	0.19938425450813663
SRR12183187_1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3562519488618647	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301217	0.9471468662301216
SRR12183187_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01169317118802619	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.026504521359526034	0.02728406610539445	0.02728406610539445	0.02728406610539445	0.02728406610539445	0.02806361085126286	0.03118178983473651	0.03352042407234175	0.035079513564078575	0.038197692547552224	0.17227938883691923	0.2697224820704708	0.2736202057998129	0.2798565637667602	0.2923292797006548
SRR12183187_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010134081696289366	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.01948861864671032	0.022606797630183972	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.023386342376052385	0.024165887121920797	0.02728406610539445	0.02728406610539445	0.02728406610539445	0.02728406610539445	0.13096351730589334	0.20813844714686622	0.21125662613033985	0.21437480511381354	0.22217025257249767
SRR12183204_1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42410533968818165	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188	1.3450197915825188
SRR12183204_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064625575571532435	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.019387672671459733	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.027465869617901283	0.028273689312545435	0.028273689312545435	0.028273689312545435	0.028273689312545435	0.028273689312545435	0.028273689312545435	0.028273689312545435	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.03635188625898699	0.039583165037563615	0.04039098473220777	0.0452379029000727	0.05654737862509087	0.05654737862509087	0.05654737862509087	0.07916633007512722	0.25284756442362066	0.45237902900072696	0.45237902900072696	0.45480248808465956	0.46691978350432184	0.4968091122061556
SRR12183204_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064625575571532435	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.01615639389288311	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.020195492366103886	0.02342677114468051	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.024234590839324662	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03231278778576622	0.03554406656434284	0.03635188625898699	0.04039098473220777	0.048469181678649324	0.048469181678649324	0.048469181678649324	0.06462557557153244	0.17933597221100248	0.30293238549155826	0.30293238549155826	0.30293238549155826	0.3061636642701349	0.3190887793844414
SRR12183215_1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3577762356388311	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358	1.1373274732053358
SRR12183215_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004626416840157298	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.021589945254067395	0.023132084200786492	0.023132084200786492	0.023132084200786492	0.023132084200786492	0.023132084200786492	0.027758501040943788	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.033927056827820185	0.046264168401572985	0.046264168401572985	0.046264168401572985	0.050119515768370725	0.5559410902922353	0.9545840080191226	1.3763590099467962	1.3763590099467962	1.3763590099467962	1.388696121520549	1.441899915182358
SRR12183215_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004626416840157298	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.011566042100393246	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.015421389467190993	0.021589945254067395	0.023132084200786492	0.023132084200786492	0.023132084200786492	0.023132084200786492	0.023132084200786492	0.027758501040943788	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.030842778934381986	0.033927056827820185	0.046264168401572985	0.046264168401572985	0.046264168401572985	0.050119515768370725	0.44644922507517926	0.7510216670522014	1.071786567969774	1.071786567969774	1.071786567969774	1.0771840542832911	1.0910633048037628
SRR12183228_1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018811490058127504	0.0018811490058127504	0.0018811490058127504	0.002257378806975301	0.0037622980116255008	0.0037622980116255008	0.0037622980116255008	0.0037622980116255008	0.0037622980116255008	0.0037622980116255008	0.0037622980116255008	0.0037622980116255008	0.8423785248029496	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221	2.599747926033221
SRR12183228_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018811490058127504	0.0018811490058127504	0.002633608608137851	0.005643447017438252	0.0063959066197633516	0.0075245960232510015	0.010534434432551403	0.012039353637201603	0.013168043040689253	0.016930341052314755	0.016930341052314755	0.01843526025696495	0.019563949660452603	0.020692639063940255	0.020692639063940255	0.020692639063940255	0.020692639063940255	0.020692639063940255	0.020692639063940255	0.021445098666265355	0.030850843695329106	0.03875166951974266	0.040632818525555406	0.04364265693485581	0.04514757613950601	0.04552380594066856	0.048533644349968964	0.04890987415113151	0.04890987415113151	0.05191971256043191	0.05267217216275701	0.05267217216275701	0.05267217216275701	0.05267217216275701	0.05455332116856977	0.05455332116856977	0.05455332116856977	0.05455332116856977	0.05530578077089486	0.06395906619763352	0.06659267480577137	0.07035497281739686	0.07750333903948532	0.08653285426738652	0.08916646287552436	0.14672962245339455	0.17306570853477304	0.18209522376267423	0.18360014296732444	0.19225342839406306	0.2159559058673038	0.29345924490678904
SRR12183228_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018811490058127504	0.0018811490058127504	0.002633608608137851	0.005643447017438252	0.0063959066197633516	0.0075245960232510015	0.010534434432551403	0.012039353637201603	0.013168043040689253	0.016930341052314755	0.016930341052314755	0.01843526025696495	0.019563949660452603	0.020692639063940255	0.020692639063940255	0.020692639063940255	0.020692639063940255	0.020692639063940255	0.020692639063940255	0.021445098666265355	0.030850843695329106	0.03875166951974266	0.03950412912206776	0.04176150792904306	0.04326642713369326	0.04364265693485581	0.046652495344156206	0.04702872514531876	0.04702872514531876	0.050038563554619164	0.05079102315694426	0.05079102315694426	0.05267217216275701	0.05267217216275701	0.05455332116856977	0.05455332116856977	0.05455332116856977	0.05455332116856977	0.05455332116856977	0.06395906619763352	0.06659267480577137	0.06922628341390921	0.07411727082902235	0.08277055625576102	0.08389924565924867	0.13619518802084313	0.15425421847664553	0.16328373370454677	0.1644124231080344	0.168927180721985	0.17983784495569893	0.22197558268590456
SRR12183238_1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08810572687224669	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673	0.22026431718061673
SRR12183238_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6607929515418502	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.5418502202643172	1.8061674008810573	1.9823788546255507	1.9823788546255507	1.9823788546255507	1.9823788546255507	1.9823788546255507	1.9823788546255507
